3;636,1172559315471
4;652,9333004055437
5;667,1573587009945
6;671,9249173105602
7;644,79515627718
8;661,7041063399163
9;653,5617090229407
10;681,9934109640433
11;655,1164488287783
12;630,346011265663
13;661,6335964474608
14;662,8297392884641
15;640,1357881529275
16;665,8683767273237
17;664,0784488824667
18;669,3458236099938
19;650,6355817140783
20;680,6085993344624
21;653,8256060850899
22;652,0550169572023
23;655,1878226501705
24;649,6215949665907
25;656,5395391558656
26;664,6332906280934
27;638,8085274817504
28;663,6409685600973
29;654,318577227629
30;653,6573393106346
31;653,1239628762831
32;676,7536155064209
33;668,5036258087806
34;663,2300042104799
35;658,0265602242744
36;648,4140881372653
37;659,6674935555734
38;653,9371193740061
39;641,7396389960172
40;671,5623329814023
41;679,6017233866852
42;667,8013844953254
43;647,8161164008717
44;670,0306534325694
45;650,739984203284
46;652,6596343008017
47;657,6140673849995
48;644,4259927968882
49;660,9250418071599
50;660,2092434550044
51;655,2534147932935
52;655,0462712166832
53;664,2584783816765
54;667,2655491863077
55;638,6660456632543
56;671,3956611526764
57;664,3565010879646
58;666,7380873423696
59;663,7488932211224
60;646,6371192264598
61;663,8889161649523
62;665,2939304404393
63;643,867363055154
64;671,8144008627248
65;678,041733551155
66;658,7995772544732
67;660,5072989381924
68;692,1599273238144
69;673,8370578719351
70;672,0777662762977
71;662,7056658019286
72;635,7103454023253
73;654,7665576093838
74;656,276373110509
75;648,7294886552608
76;674,001536650283
77;686,2119759623235
78;682,8730899898981
79;665,1891956708731
80;675,2449962145928
81;659,0011385210304
82;683,1946044665231
83;681,1386529652109
84;645,6619428250552
85;683,2633200450329
86;668,3726408907509
87;655,5870907311054
88;679,4461497219934
89;683,5954674931874
90;677,6599434171717
91;664,6993479637208
92;695,2521948128261
93;688,1209930883116
94;686,8636442049414
95;669,1507750384984
96;656,3010947693152
97;684,098938695112
98;691,8489129065748
99;672,7203300370433
100;687,4057928408047
101;688,6052584854109
102;693,1088535767555
103;673,848023123825
104;693,6044829621769
105;685,4514526736718
106;697,5203405522251
107;700,3366159739728
108;688,7423573620702
