3;751,4578918121798
4;815,4225370041636
5;815,8414820761309
6;825,5073435571783
7;842,9897609216654
8;799,0898958080764
9;845,5317925868006
10;893,1318425416752
11;774,5924236348059
12;772,8004165158223
13;801,2329550580846
14;804,1859399402864
15;821,7468337566863
16;806,1397530345891
17;810,0784677477443
18;825,7465909262063
19;881,6009632270427
20;811,6895283341428
21;771,2584546844394
22;782,9994461968475
23;833,810036758736
24;822,5657988223223
25;843,9459627594701
26;811,2797837426109
27;823,0506233029091
28;798,33512843857
29;850,7159148777438
30;827,4367230037735
31;829,7335482832539
32;882,7858452241292
33;867,87350826548
34;801,1569013902615
35;773,3665156024732
36;810,9581762786905
37;788,5467478127347
38;842,3448441524483
39;830,0546523653142
40;858,4122199841
41;891,85210964637
42;812,1150736899626
43;869,462680013315
44;858,7938187682595
45;794,5580316860919
46;783,6388663794163
47;852,159356874516
48;802,8723197907402
49;812,9636540759207
50;794,1267645285535
51;842,0524875636823
52;834,2677622732349
53;859,9491262226541
54;811,529402121511
55;824,0226578473051
56;855,7087002154811
57;930,3490054158217
58;818,2685275915351
59;804,9699223862955
60;812,0892262711457
61;821,5367008318693
62;809,1399173015272
63;833,4884723110217
64;863,1753766240162
65;888,4764148633101
66;880,8249633424052
67;858,9321154051283
68;958,8490289517088
69;915,0634449912284
70;824,4641457310915
71;806,9726343071399
72;771,086092027282
73;761,9752229404678
74;845,7963470369016
75;849,594413549643
76;871,3384785897917
77;961,0213182970064
78;864,9341703502589
79;933,3522017870539
80;839,1277484133465
81;881,9235154635891
82;899,6954138238443
83;861,9003195898607
84;916,6996618823683
85;863,1398498351051
86;846,9970289959458
87;846,0469144502571
88;895,0056577984767
89;865,4563822756758
90;955,5162914822544
91;801,6471287745256
92;848,0774752656718
93;937,476068606027
94;899,2371393136383
95;898,2914937099274
96;850,0124592005063
97;840,7053599555773
98;992,9123196787019
99;830,2698669946225
100;835,2101972603222
101;933,1700947902949
102;915,6212674486424
103;912,7901544993306
104;942,5993147856893
105;876,8027084035322
106;1001,8291869226227
107;899,9140574040548
108;858,9994196887124
