3;624,9285393169849
4;693,3377060550707
5;770,0945926573769
6;800,3915006786536
7;689,0602903761451
8;732,2058313829402
9;721,2486239576748
10;827,6757751907876
11;742,0617325991075
12;608,5271614828039
13;722,341969209311
14;762,2003787397441
15;660,5724440749717
16;747,2197391363181
17;770,0366676568456
18;783,474941100255
19;712,2348693686885
20;818,1405098245424
21;736,5031309980751
22;697,7052228903372
23;717,1164791096777
24;695,5026844262885
25;718,521435161837
26;760,7296782999382
27;658,9522437533084
28;735,6153718347465
29;727,4132458236028
30;708,2704512613459
31;709,1806385481025
32;807,3694599480203
33;795,5639537526318
34;760,3736895086606
35;736,4561112904785
36;691,5622633562955
37;730,1833037369206
38;719,3022064591304
39;659,6856319392886
40;774,5866485235058
41;840,458219078178
42;791,2881052582907
43;695,6110273519371
44;771,6824085530559
45;716,7177970148622
46;699,5380492936586
47;728,039435338194
48;676,0737438568299
49;731,2378242273345
50;747,7934265621941
51;721,8109571441585
52;717,2234800188282
53;756,5304092927722
54;778,177171306495
55;659,5125237970451
56;767,8973226826547
57;777,2774897740657
58;771,3508108983425
59;764,8345552425636
60;688,839060353371
61;745,0653428690424
62;771,7806757869358
63;678,7361551894113
64;775,3936973568968
65;834,15167572306
66;751,8418911877632
67;740,1146955940865
68;879,9804850579579
69;823,1424894059071
70;799,7959060482433
71;764,3953678663529
72;641,4336878323305
73;696,3767804127264
74;727,2679597394389
75;691,5666536130663
76;791,1907731305838
77;869,2203981621682
78;857,5269455228561
79;781,6067630553233
80;807,825375181014
81;753,2353729233322
82;836,0409253527408
83;850,894430447294
84;698,0865599458582
85;822,952420777786
86;798,5767469653614
87;726,0393366474948
88;819,7157584498838
89;859,8197578404993
90;834,2056072411286
91;775,4899710183946
92;892,951389824133
93;884,4688494523833
94;873,4554914184596
95;799,8813321370651
96;730,9817877772501
97;839,7500628928881
98;896,5124392866799
99;816,2983016177258
100;865,0387212770846
101;883,0621370680593
102;900,8967936313459
103;821,7281900579005
104;891,9188468435673
105;872,0599553878498
106;917,3783746643795
107;935,44557979313
108;886,3007694180588
