3;575,2993146726135
4;614,5385711467368
5;648,5132021386892
6;659,9479539548629
7;596,4217482118213
8;635,2271198221206
9;616,786491077926
10;683,504214038211
11;615,3714156328068
12;562,181151208828
13;634,6912139322438
14;638,5451321461978
15;585,3428074241629
16;644,9531939594344
17;641,5190830791338
18;653,7616210510289
19;610,0163862364416
20;680,1234768036257
21;612,9217361792028
22;612,7757853111852
23;620,3156163651711
24;607,3354162234199
25;623,356466404741
26;642,5997644707171
27;582,3638129589435
28;639,6163830964431
29;618,6181110344693
30;616,6558139112857
31;615,50125036182
32;671,1115040511326
33;651,0288141670187
34;639,4199419096398
35;627,1633261244502
36;604,5458162137959
37;630,6558238365908
38;617,5838159237892
39;588,8409494070168
40;658,521312479004
41;678,1666291188078
42;650,3365676259112
43;603,3256271931782
44;655,0105708950592
45;610,3363911986625
46;614,1683338336278
47;626,0262723165545
48;595,2701217143696
49;633,4738641832495
50;632,3298886474427
51;620,5906319912692
52;620,0040406003087
53;641,6536374574835
54;648,926218719589
55;582,0630328696961
56;657,922307541654
57;642,2490287971394
58;647,5935700869246
59;640,6821564345325
60;600,5272220731226
61;640,49725866481
62;644,321239043283
63;594,1068493772583
64;659,1094931286917
65;674,4781000665527
66;629,1973370454738
67;632,8168599116883
68;707,7336231222964
69;651,1344385872294
70;660,2898596403277
71;638,29806112297
72;575,0256979140108
73;618,6535637426172
74;623,0168743412919
75;605,2439861028531
76;664,4802311369664
77;693,3668085112519
78;680,2504959552965
79;643,7456956557227
80;667,681741904661
81;629,676699252299
82;686,4302872951332
83;674,7082050212762
84;598,5441929952464
85;686,2608024605294
86;642,5172537878791
87;621,4425630882644
88;677,5169416645707
89;683,6244627542252
90;671,3702623823115
91;643,0168914345168
92;714,9433186645222
93;681,5285924733944
94;691,5510048080548
95;648,8047573939587
96;623,1595128574772
97;688,578843913419
98;698,7473902491721
99;653,5775093475949
100;696,6206151527336
101;690,5364987335048
102;703,8452148036312
103;654,5438020550672
104;711,2386765971474
105;677,89355630522
106;717,8780975293531
107;711,1305476534112
108;684,8053658275927
