3;739,6716393872919
4;814,7132008556197
5;815,4226873453907
6;823,1349584923853
7;823,193260953216
8;802,482680323745
9;833,2467720258225
10;903,4476514506522
11;757,7987681467259
12;753,7367139844002
13;809,0701088511
14;796,4297105912981
15;803,3786020141208
16;813,0794136145778
17;801,8618331884772
18;824,6735400888556
19;866,0411624521769
20;822,8187300050295
21;753,589037452664
22;777,912166825019
23;827,6651526713493
24;812,2656821635424
25;840,625897317795
26;808,8101571255964
27;801,9662597732274
28;805,0458373192776
29;837,4787119650691
30;821,5252129597139
31;822,0158083898682
32;889,3556474788128
33;859,3952692212739
34;795,2703967066714
35;765,33553787669
36;799,3836542039278
37;787,6855726675602
38;831,948303585076
39;816,3407655020649
40;867,0439497500286
41;890,4652608531286
42;803,5078760807589
43;854,4641783336021
44;864,9283663486689
45;777,0402398771657
46;779,2436552369375
47;847,1206086029092
48;788,2896308501747
49;814,8435027539049
50;786,3952791382544
51;833,8673178113847
52;827,7080689199815
53;858,5390587989472
54;807,632619435428
55;802,2925451370618
56;867,0037064936723
57;919,609924310945
58;816,2087024526472
59;798,330671781305
60;797,1835311049834
61;824,4910364198763
62;803,2054863990481
63;816,199333285809
64;872,071015299656
65;886,063609126373
66;867,67530297029
67;855,6369679629437
68;969,0992121240616
69;910,7968024051509
70;822,7484511725455
71;797,8782927008746
72;750,2327696079268
73;764,4781519273153
74;837,674825871679
75;838,8827895290606
76;878,4443709469571
77;963,2300941653067
78;865,4799936284562
79;922,8523152229126
80;841,6818780351362
81;868,6398001593599
82;909,1951231579831
83;861,5235899086514
84;894,9395292661475
85;878,6704531377
86;838,970819198595
87;836,7296079025815
88;902,6457576941631
89;866,3014151770584
90;952,806985575332
91;792,4663422192485
92;858,2142415927191
93;942,0629862420308
94;902,0146784111755
95;890,5031220235667
96;840,2078608029966
97;850,6862585639668
98;999,0379927958088
99;824,8581824372163
100;841,9385677747625
101;937,4030448044995
102;922,2024850763249
103;908,2849797493981
104;950,9694451026409
105;879,5380334943416
106;1008,4355297994682
107;909,4590034208852
108;863,7137774948277
